date,meter_location_en,equipment_name_en,shift_label,interval_energy_kwh,energy_day_kwh,energy_night_kwh
2021-08-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,18.57578400000193,18.57578400000193,0.0
2021-08-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,18.507199999999784,0.0,18.507199999999784
2021-09-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.12408253780000303,0.12408253780000303,0.0
2021-09-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.9529999999202511e-07,0.0,1.9529999999202511e-07
2021-09-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.1797759999997947,0.1797759999997947,0.0
2021-09-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.3375609999994174,0.0,0.3375609999994174
2021-09-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,19.805501000002426,19.805501000002426,0.0
2021-09-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,14.535745000000874,0.0,14.535745000000874
2021-09-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.18793428100000809,0.18793428100000809,0.0
2021-09-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,2.929999999913157e-08,0.0,2.929999999913157e-08
2021-09-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.31584400000044455,0.31584400000044455,0.0
2021-09-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.037635999999838354,0.0,0.037635999999838354
2021-09-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,22.417144000009433,22.417144000009433,0.0
2021-09-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,17.99886599999856,0.0,17.99886599999856
2021-09-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.07531602970000188,0.07531602970000188,0.0
2021-09-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,3.869999999922809e-08,0.0,3.869999999922809e-08
2021-09-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.025921000000096533,0.025921000000096533,0.0
2021-09-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.12531599999981832,0.0,0.12531599999981832
2021-09-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,25.96970000000719,25.96970000000719,0.0
2021-09-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,16.594564999994667,0.0,16.594564999994667
2021-09-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.08620765209999766,0.08620765209999766,0.0
2021-09-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,2.5399999997408475e-08,0.0,2.5399999997408475e-08
2021-09-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.8817210000012945,0.8817210000012945,0.0
2021-09-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.2672889999994153,0.0,0.2672889999994153
2021-09-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,21.416904000010025,21.416904000010025,0.0
2021-09-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,20.746860000002087,0.0,20.746860000002087
2021-09-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.19897844490000602,0.19897844490000602,0.0
2021-09-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,9.860000000222894e-08,0.0,9.860000000222894e-08
2021-09-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,43.12742899999349,43.12742899999349,0.0
2021-09-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,21.331904999998486,0.0,21.331904999998486
2021-09-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.09352309369999513,0.09352309369999513,0.0
2021-09-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,2.144999999945726e-07,0.0,2.144999999945726e-07
2021-09-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0428489999998444,0.0428489999998444,0.0
2021-09-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,9.000000002516003e-06,0.0,9.000000002516003e-06
2021-09-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,19.62365599999606,19.62365599999606,0.0
2021-09-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,1.3996809999984923,0.0,1.3996809999984923
2021-09-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.11592238099999641,0.11592238099999641,0.0
2021-09-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,7.579999999847519e-08,0.0,7.579999999847519e-08
2021-09-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.03496900000014261,0.0,0.03496900000014261
2021-09-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.9874000000012666,0.9874000000012666,0.0
2021-09-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,13.413398000000178,0.0,13.413398000000178
2021-09-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.13436032180000798,0.13436032180000798,0.0
2021-09-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.196000000095429e-07,0.0,1.196000000095429e-07
2021-09-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.4872039999998121,0.4872039999998121,0.0
2021-09-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.2208999999999722,0.0,0.2208999999999722
2021-09-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,25.988924999996694,25.988924999996694,0.0
2021-09-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,16.744235999995084,0.0,16.744235999995084
2021-09-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.12286435609999226,0.12286435609999226,0.0
2021-09-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,9.900000000097517e-08,0.0,9.900000000097517e-08
2021-09-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.05904900000010462,0.05904900000010462,0.0
2021-09-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.03027600000011851,0.0,0.03027600000011851
2021-09-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,31.426436000001388,31.426436000001388,0.0
2021-09-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,13.013822000003167,0.0,13.013822000003167
2021-09-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.07974194850000603,0.07974194850000603,0.0
2021-09-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,8.750000000003623e-08,0.0,8.750000000003623e-08
2021-09-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,1.0119409999993396,1.0119409999993396,0.0
2021-09-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.40169999999974765,0.0,0.40169999999974765
2021-09-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.08855469379999234,0.08855469379999234,0.0
2021-09-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.1960000000066112e-07,0.0,1.1960000000066112e-07
2021-09-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.13960000000037248,0.13960000000037248,0.0
2021-09-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3464000000001333,0.0,0.3464000000001333
2021-09-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.1504508944000055,0.1504508944000055,0.0
2021-09-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,8.89999999926285e-08,0.0,8.89999999926285e-08
2021-09-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.22089999999997223,0.22089999999997223,0.0
2021-09-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.5112999999990521,0.0,0.5112999999990521
2021-09-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.14295186340000465,0.14295186340000465,0.0
2021-09-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,5.08999999983199e-08,0.0,5.08999999983199e-08
2021-09-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.2560000000010805,0.2560000000010805,0.0
2021-09-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.44409999999991245,0.0,0.44409999999991245
2021-09-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.15287647449999994,0.15287647449999994,0.0
2021-09-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.2650000000672007e-07,0.0,1.2650000000672007e-07
2021-09-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.2473000000009576,0.2473000000009576,0.0
2021-09-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.46959999999968693,0.0,0.46959999999968693
2021-09-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.09749079699999699,0.09749079699999699,0.0
2021-09-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.8889999999598692e-07,0.0,1.8889999999598692e-07
2021-09-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.7300000000014291,0.7300000000014291,0.0
2021-09-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.37929999999938313,0.0,0.37929999999938313
2021-09-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.17271677050000148,0.17271677050000148,0.0
2021-09-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,6.429000000143255e-07,0.0,6.429000000143255e-07
2021-09-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.5667999999993617,0.5667999999993617,0.0
2021-09-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.32210000000041,0.0,0.32210000000041
2021-09-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.2289709331999988,0.2289709331999988,0.0
2021-09-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.5999999999809958e-07,0.0,1.5999999999809958e-07
2021-09-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.23120000000032923,0.23120000000032923,0.0
2021-09-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.2584999999997188,0.0,0.2584999999997188
2021-09-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.1466536,0.1466536,0.0
2021-09-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.999999999837467e-08,0.0,1.999999999837467e-08
2021-09-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.13770000000140453,0.13770000000140453,0.0
2021-09-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.18339999999996937,0.0,0.18339999999996937
2021-09-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.07772943999999761,0.07772943999999761,0.0
2021-09-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,2.0000000001150228e-08,0.0,2.0000000001150228e-08
2021-09-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.08409999999981406,0.08409999999981406,0.0
2021-09-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.2593999999995085,0.0,0.2593999999995085
2021-09-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.12828537000000068,0.12828537000000068,0.0
2021-09-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.999999999837467e-08,0.0,1.999999999837467e-08
2021-09-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.19330000000017902,0.19330000000017902,0.0
2021-09-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.27779999999950095,0.0,0.27779999999950095
2021-09-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.17584720000000206,0.17584720000000206,0.0
2021-09-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,3.700000000046258e-07,0.0,3.700000000046258e-07
2021-09-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.1492000000012088,0.1492000000012088,0.0
2021-09-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.31810000000003785,0.0,0.31810000000003785
2021-09-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.10898584999999612,0.10898584999999612,0.0
2021-09-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,8.999999999684934e-08,0.0,8.999999999684934e-08
2021-09-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,1.019299999995263,1.019299999995263,0.0
2021-09-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3073000000005003,0.0,0.3073000000005003
2021-09-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.09244021000000377,0.09244021000000377,0.0
2021-09-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,3.999999999674934e-08,0.0,3.999999999674934e-08
2021-09-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.6812999999985083,0.6812999999985083,0.0
2021-09-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.26090000000060287,0.0,0.26090000000060287
2021-09-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.0710413700000026,0.0710413700000026,0.0
2021-09-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,4.999999999732445e-08,0.0,4.999999999732445e-08
2021-09-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.22849999999879284,0.22849999999879284,0.0
2021-09-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.27209999999975487,0.0,0.27209999999975487
2021-09-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.12069897999999932,0.12069897999999932,0.0
2021-09-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,2.6000000000107515e-07,0.0,2.6000000000107515e-07
2021-09-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.19330000000017902,0.19330000000017902,0.0
2021-09-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.2858000000002097,0.0,0.2858000000002097
2021-09-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.20016676000000053,0.20016676000000053,0.0
2021-09-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,4.899999999893227e-07,0.0,4.899999999893227e-07
2021-09-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.11560000000091067,0.11560000000091067,0.0
2021-09-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3363999999993273,0.0,0.3363999999993273
2021-09-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.2796558500000123,0.2796558500000123,0.0
2021-09-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.699999999986747e-07,0.0,1.699999999986747e-07
2021-09-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.11699999999998754,0.11699999999998754,0.0
2021-09-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3890000000001763,0.0,0.3890000000001763
2021-09-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.22733129000000285,0.22733129000000285,0.0
2021-09-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,5.000000000093268e-07,0.0,5.000000000093268e-07
2021-09-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.1907999999998354,0.1907999999998354,0.0
2021-09-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.33470000000055733,0.0,0.33470000000055733
2021-09-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.22035973000000403,0.22035973000000403,0.0
2021-09-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,9.999999997799556e-09,0.0,9.999999997799556e-09
2021-09-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.20419999999889188,0.20419999999889188,0.0
2021-09-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.49409999999996357,0.0,0.49409999999996357
2021-09-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.06233602000000142,0.06233602000000142,0.0
2021-09-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,4.900000000087516e-07,0.0,4.900000000087516e-07
2021-09-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-09-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-09-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.2770000000003431,0.2770000000003431,0.0
2021-09-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.28110000000042346,0.0,0.28110000000042346
2021-10-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.0711552400000006,0.0711552400000006,0.0
2021-10-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.0000000000297557e-07,0.0,1.0000000000297557e-07
2021-10-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-10-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-10-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.3943999999976358,0.3943999999976358,0.0
2021-10-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3521999999992678,0.0,0.3521999999992678
2021-10-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.03298339999999968,0.03298339999999968,0.0
2021-10-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.699999999986747e-07,0.0,1.699999999986747e-07
2021-10-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-10-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-10-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.3589000000012119,0.3589000000012119,0.0
2021-10-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.2946000000003606,0.0,0.2946000000003606
2021-10-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.1503888399999951,0.1503888399999951,0.0
2021-10-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,2.500000000005e-07,0.0,2.500000000005e-07
2021-10-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-10-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-10-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.11559999999970276,0.11559999999970276,0.0
2021-10-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3361999999993069,0.0,0.3361999999993069
2021-10-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.13098033999999845,0.13098033999999845,0.0
2021-10-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,9.999999999742446e-08,0.0,9.999999999742446e-08
2021-10-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-10-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-10-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.2385000000013397,0.2385000000013397,0.0
2021-10-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.2810999999998195,0.0,0.2810999999998195
2021-10-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.11580577999999943,0.11580577999999943,0.0
2021-10-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,3.999999999674934e-08,0.0,3.999999999674934e-08
2021-10-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-10-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-10-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.328100000000311,0.328100000000311,0.0
2021-10-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3125000000002842,0.0,0.3125000000002842
2021-10-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.036335120000000276,0.036335120000000276,0.0
2021-10-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.0000000000575114e-07,0.0,1.0000000000575114e-07
2021-10-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-10-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-10-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.2669000000002552,0.2669000000002552,0.0
2021-10-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.25540000000080615,0.0,0.25540000000080615
2021-10-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.06971728999999868,0.06971728999999868,0.0
2021-10-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,1.699999999986747e-07,0.0,1.699999999986747e-07
2021-10-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
2021-10-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Night,0.0,0.0,0.0
2021-10-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Day,0.31690000000073265,0.31690000000073265,0.0
2021-10-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,Night,0.3005000000006244,0.0,0.3005000000006244
2021-10-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Day,0.09536881999999515,0.09536881999999515,0.0
2021-10-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,Night,2.500000000005e-07,0.0,2.500000000005e-07
2021-10-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,Day,0.0,0.0,0.0
