date,meter_location_en,equipment_name_en,energy_kwh
2021-09-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-09-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6982999999988554
2021-09-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.062336510000001434
2021-09-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-09-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.5581000000007665
2021-10-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07115534000000061
2021-10-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.7465999999969036
2021-10-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.03298356999999967
2021-10-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6535000000015725
2021-10-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15038908999999512
2021-10-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.45179999999900966
2021-10-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13098043999999845
2021-10-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.5196000000011591
2021-10-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11580581999999942
2021-10-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6406000000005952
2021-10-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.03633522000000028
2021-10-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.5223000000010614
2021-10-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.06971745999999868
2021-10-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6174000000013571
2021-10-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09536906999999516
2021-10-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.49159999999947784
2021-10-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.4033817199999891
2021-10-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.0498000000010894
2021-10-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07478903000000073
2021-10-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6009000000004392
2021-10-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.057788949999999534
2021-10-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.7405000000016287
2021-10-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.04586868000000082
2021-10-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.34596999999957617
2021-10-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,29.653720000006526
2021-10-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07268464999999723
2021-10-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.836886000007496
2021-10-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09295234000000126
2021-10-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3580100000003236
2021-10-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.933805999993936
2021-10-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1444218899999971
2021-10-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.511559999999242
2021-10-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,30.85845800000509
2021-10-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10400787000000261
2021-10-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2865249999994176
2021-10-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,19.29025399999916
2021-10-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13782227999999558
2021-10-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5498739999990034
2021-10-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.59002899999708
2021-10-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10038321000000398
2021-10-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7727849999993672
2021-10-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.34071899999926
2021-10-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.2122326900000032
2021-10-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.012768999999956539
2021-10-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,6.883924999993241
2021-10-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22591013999999807
2021-10-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.1189000000000497
2021-10-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0707140699999953
2021-10-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.9300000000004613
2021-10-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09329604000000387
2021-10-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.0146000000000597
2021-10-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.01910972000000081
2021-10-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.9566000000023908
2021-10-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.21417670000000671
2021-10-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6369000000006622
2021-10-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13637624999999867
2021-10-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.8561000000000881
2021-10-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.21072867000000126
2021-10-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.6996000000006044
2021-10-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.23435298000000115
2021-10-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-10-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.70270000000005
2021-11-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13757210000000533
2021-11-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,0.7432000000012823
2021-11-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22526921999999652
2021-11-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.0875999999997372
2021-11-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22048110999999015
2021-11-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.20616100000014173
2021-11-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.60444099999555
2021-11-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17866844999999107
2021-11-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3050450000005964
2021-11-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,22.788857000003166
2021-11-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17902239000000447
2021-11-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7898209999987386
2021-11-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.5077890000115
2021-11-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13102253000000252
2021-11-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9788200000000831
2021-11-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.51917800000058
2021-11-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.22024297999999246
2021-11-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.169964999995706
2021-11-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20221114999999626
2021-11-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4123039999999054
2021-11-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,34.40298200000551
2021-11-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07491287000000035
2021-11-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3464810000005752
2021-11-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.354718999997296
2021-11-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10232082000000137
2021-11-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.23290600000031408
2021-11-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,54.77692399999229
2021-11-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.04223020000000504
2021-11-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2500999999996052
2021-11-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.495275999993545
2021-11-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.119396290000007
2021-11-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.3712130000007301
2021-11-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.74952899999413
2021-11-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1408390000000078
2021-11-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.506895999999178
2021-11-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.73936199998798
2021-11-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15626218000001194
2021-11-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,64.60938199999521
2021-11-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.12631298999998117
2021-11-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5143090000001703
2021-11-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,32.53633599998749
2021-11-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.05778500000000501
2021-11-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,3.1005999999987566
2021-11-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15312822999999187
2021-11-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-17,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,1.3997999999998845
2021-11-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.06770754999999579
2021-11-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.33524100000012413
2021-11-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,21.918043999999178
2021-11-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14888026999999615
2021-11-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.1816249999997769
2021-11-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.33837700000096
2021-11-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07354354000000479
2021-11-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6009050000002754
2021-11-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.81957100000686
2021-11-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.25321025000000924
2021-11-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,61.29740899998471
2021-11-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0655574199999992
2021-11-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7762820000003965
2021-11-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.15734799999869
2021-11-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1310488599999948
2021-11-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2928610000000769
2021-11-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.29459800000877
2021-11-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.09050108999999902
2021-11-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.8769799999996868
2021-11-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.63677299999717
2021-11-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.0681625999999878
2021-11-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5281250000003361
2021-11-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.566641000003344
2021-11-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1199458100000024
2021-11-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,1.1143249999983604
2021-11-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.08331400000602
2021-11-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.025252740000003774
2021-11-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5917459999999745
2021-11-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.15406099999977
2021-11-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1330790499999989
2021-11-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,56.745508
2021-11-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.051290990000000244
2021-11-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-11-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,7.082215999992291
2021-11-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.04468228999999721
2021-11-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.15988099999990307
2021-11-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,20.384066000001123
2021-12-01,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13158356999999657
2021-12-01,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5541489999997757
2021-12-01,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,39.04588199999386
2021-12-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11254466000000474
2021-12-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7704820000004002
2021-12-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,39.155118000008656
2021-12-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1805054800000215
2021-12-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.29636500000028904
2021-12-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.264953000001896
2021-12-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10892826000000014
2021-12-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.24976899999953575
2021-12-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,47.22260100001311
2021-12-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.20638848999999165
2021-12-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-12-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,64.95234000000661
2021-12-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13184873999999455
2021-12-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.27072499999954636
2021-12-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,51.87279799999801
2021-12-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.10256806000000161
2021-12-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.12605000000054578
2021-12-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.28096899998629
2021-12-08,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14523101999999413
2021-12-08,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2215250000000137
2021-12-08,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,53.485969000010456
2021-12-09,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.07926113000000015
2021-12-09,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.005775999999994678
2021-12-09,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,12.515472999993012
2021-12-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1764952199999989
2021-12-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5944410000004614
2021-12-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,46.38138500000997
2021-12-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13981545000000647
2021-12-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.28089999999988796
2021-12-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.228661000000024
2021-12-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19298450000000314
2021-12-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-12-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,61.90401000000318
2021-12-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1242845600000092
2021-12-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.7288199999989071
2021-12-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.87848500000098
2021-12-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.12726305999999749
2021-12-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.22558499999967432
2021-12-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,54.55767499999118
2021-12-18,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11693762000000783
2021-12-18,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2308489999995383
2021-12-18,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.02269300000803
2021-12-19,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1528810000000019
2021-12-19,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-12-19,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,56.908816999991735
2021-12-20,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11680785999999661
2021-12-20,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.24014499999990774
2021-12-20,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.40409400000704
2021-12-21,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13181624999999242
2021-12-21,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.04805199999994001
2021-12-21,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.583625000000914
2021-12-22,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.04061390000000659
2021-12-22,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.06051999999987281
2021-12-22,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,43.78286899999958
2021-12-23,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1284097399999964
2021-12-23,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4073539999995963
2021-12-23,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.51036600000405
2021-12-24,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08929809999999896
2021-12-24,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.20462400000020411
2021-12-24,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.57515600000444
2021-12-25,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13411250999999066
2021-12-25,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.07013800000027007
2021-12-25,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,45.49623799999387
2021-12-26,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17264026000001087
2021-12-26,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2021-12-26,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,52.91653299999532
2021-12-27,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08427920999999051
2021-12-27,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.35760400000011777
2021-12-27,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,14.790108000003102
2021-12-28,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08086886000000203
2021-12-28,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.08909300000023644
2021-12-28,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.24784999998746
2021-12-29,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.06405049999999905
2021-12-29,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.41620000000001756
2021-12-29,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.920664999990805
2021-12-30,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13001416000000235
2021-12-30,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.20206400000002847
2021-12-30,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.722833999992524
2021-12-31,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.17721146000001445
2021-12-31,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.2946970000003415
2021-12-31,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.97946199999246
2022-01-02,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18896410000000874
2022-01-02,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-01-02,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,48.18532899999556
2022-01-03,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.13617834000001042
2022-01-03,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.572392999999277
2022-01-03,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.949516999998345
2022-01-04,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.19518458999999247
2022-01-04,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9158559999988805
2022-01-04,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,38.70321600000987
2022-01-05,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.11773637999998683
2022-01-05,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.397205000000159
2022-01-05,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,37.48652599999914
2022-01-06,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08849620999999946
2022-01-06,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.29791400000050183
2022-01-06,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,40.30144100000126
2022-01-07,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.14080614000000458
2022-01-07,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.6867379999997497
2022-01-07,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.63385000000987
2022-01-10,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1369162099999888
2022-01-10,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5269160000004369
2022-01-10,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,44.910395000008
2022-01-11,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.15138964999999888
2022-01-11,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-01-11,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,16.865585999995197
2022-01-12,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18371098999998675
2022-01-12,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.23020199999944627
2022-01-12,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,41.456450000006924
2022-01-13,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1638673099999894
2022-01-13,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.9087010000013673
2022-01-13,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,42.71558899999435
2022-01-14,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.18217019000000303
2022-01-14,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.5121650000001128
2022-01-14,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,36.4869100000126
2022-01-15,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.1845452200000099
2022-01-15,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.4358720000005112
2022-01-15,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,32.154174000000914
2022-01-16,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.3260410099999865
2022-01-16,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.0
2022-01-16,Panel LV12,Đồng hồ đo tổng Electrical panel khu vực chế biến dăm,49.29231300000369
2022-01-17,Electrical panel mặt trời,NLX Kim Tin 05-VP,0.08176590000000865
2022-01-17,Panel LV11,Đồng hồ đo tổng Electrical panel Chipper,0.28594599999955067
